,carat,cut,color,clarity,depth,table,price,x,y,z
31701,0.36,Premium,F,SI1,62.3,59.0,770,4.56,4.5,2.82
31702,0.5,Premium,F,I1,60.5,60.0,770,5.15,5.07,3.1
31703,0.31,Premium,G,VS1,59.9,59.0,770,4.44,4.41,2.65
31704,0.38,Premium,J,VS1,62.1,60.0,770,4.64,4.6,2.87
31705,0.42,Very Good,I,VVS2,61.7,55.0,771,4.81,4.85,2.98
31706,0.41,Premium,E,SI2,60.6,60.0,771,4.83,4.8,2.92
31707,0.42,Ideal,I,VS1,61.7,54.0,771,4.8,4.82,2.97
31708,0.42,Ideal,I,VS1,61.5,55.0,771,4.83,4.86,2.98
31709,0.42,Ideal,I,VS1,61.5,56.0,771,4.83,4.86,2.98
31710,0.35,Ideal,E,VS1,61.6,55.1,771,4.54,4.58,2.81
31711,0.33,Ideal,E,VS1,61.5,56.2,771,4.42,4.45,2.73
31712,0.33,Ideal,E,VS1,62.3,53.8,771,4.42,4.44,2.76
31713,0.41,Ideal,D,SI1,,55.0,771,,,2.94
31714,0.38,Good,G,VS2,58.8,62.0,771,4.68,4.71,2.76
31715,0.35,Very Good,D,VS1,63.0,57.0,771,4.48,4.51,2.83
31716,0.3,Fair,D,VVS2,65.2,59.0,772,4.2,4.18,2.73
31717,0.4,Very Good,J,VVS1,61.2,55.0,772,4.75,4.8,2.92
31718,0.32,Very Good,G,VVS1,61.4,55.0,772,4.41,4.45,2.72
31719,0.32,Very Good,G,VVS1,60.6,56.0,772,4.44,4.47,2.7
31720,0.4,Very Good,G,VS2,61.9,59.0,772,4.67,4.7,2.9
31721,0.33,Very Good,E,VS2,59.8,59.0,772,4.5,4.53,2.7
31722,0.33,Very Good,F,VS1,59.1,60.0,772,4.48,4.52,2.66
31723,0.31,Ideal,G,VVS1,61.4,57.0,772,4.37,4.39,2.68
31724,0.31,Ideal,G,VVS1,62.5,56.0,772,4.29,4.34,2.69
31725,0.31,Ideal,G,VVS1,60.8,56.0,772,4.41,4.43,2.69
31726,0.31,Ideal,G,VVS1,62.5,56.0,772,4.3,4.34,2.69
31727,0.31,Ideal,G,VVS1,62.3,56.0,772,4.34,4.37,2.71
31728,0.31,Ideal,G,VVS1,,56.0,772,4.34,4.37,2.68
31729,0.31,Ideal,G,VVS1,62.4,56.0,772,4.33,4.36,2.71
31730,0.4,Ideal,E,SI1,,56.0,772,4.77,4.78,2.9
31731,0.31,Ideal,H,IF,62.0,56.0,772,4.36,4.39,2.71
31732,0.31,Ideal,H,IF,61.4,57.0,772,4.36,4.39,2.68
31733,0.41,Good,E,VS2,58.1,59.0,772,4.89,4.95,2.86
31734,0.35,Premium,D,SI1,61.5,58.0,772,4.55,4.53,2.79
31735,0.35,Very Good,D,SI1,63.3,56.0,772,4.53,4.5,2.86
31736,0.35,Ideal,D,SI1,62.1,57.0,772,4.49,4.47,2.78
31737,0.41,Premium,G,VS2,60.7,59.0,772,4.8,4.85,2.93
31738,0.4,Premium,D,SI1,60.8,59.0,772,4.77,4.8,2.91
31739,0.4,Ideal,D,SI1,62.1,56.0,772,4.7,4.74,2.93
31740,0.4,Ideal,D,SI1,60.8,57.0,772,4.77,4.81,2.91
31741,0.44,Premium,G,SI1,61.1,59.0,772,4.86,4.9,2.98
31742,0.4,Very Good,D,SI1,61.4,56.0,772,4.72,4.83,2.93
31743,0.44,Very Good,G,SI1,61.6,61.0,772,4.83,4.88,2.99
31744,0.44,Premium,G,SI1,61.9,58.0,772,4.83,4.87,3.0
31745,0.4,Ideal,D,SI1,59.6,57.0,772,4.77,4.82,2.86
31746,0.44,Premium,G,SI1,61.9,59.0,772,4.82,4.87,3.0
31747,0.4,Premium,D,SI1,61.3,60.0,772,4.71,4.75,2.9
31748,0.4,Ideal,D,SI1,,56.0,772,4.68,4.71,2.91
31749,0.4,Premium,D,SI1,59.9,60.0,772,4.75,4.77,2.85
31750,0.4,Premium,D,SI1,61.6,58.0,772,4.69,4.73,2.9
31751,0.44,Ideal,G,SI1,62.7,57.0,772,4.82,4.85,3.03
31752,0.44,Premium,G,SI1,60.1,60.0,772,4.86,4.95,2.95
31753,0.4,Premium,D,SI1,61.7,58.0,772,4.7,4.74,2.91
31754,0.44,Ideal,G,SI1,61.5,57.0,772,4.87,4.88,3.0
31755,0.4,Ideal,D,SI1,61.8,55.0,772,4.74,4.78,2.94
31756,0.44,Premium,G,SI1,61.0,60.0,772,4.88,4.93,2.99
31757,0.4,Premium,D,SI1,61.1,58.0,772,4.74,4.75,2.9
31758,0.34,Ideal,F,VVS2,61.5,56.0,773,4.47,4.5,2.76
31759,0.35,Ideal,H,VVS1,60.9,57.0,773,4.55,4.58,2.78
31760,0.35,Ideal,H,VVS1,61.6,55.0,773,4.55,4.57,2.81
31761,0.35,Ideal,E,VS1,61.1,55.0,773,4.56,4.58,2.79
31762,0.32,Premium,H,VVS2,62.2,58.0,773,4.38,4.33,2.71
31763,0.32,Ideal,G,VS1,60.7,56.0,773,4.46,4.43,2.7
31764,0.32,Premium,G,VS1,,62.0,773,4.45,4.41,2.71
31765,0.32,Ideal,G,VS1,61.9,55.0,773,4.42,4.4,2.73
31766,0.32,Premium,F,VS2,59.5,60.0,773,4.48,4.46,2.66
31767,0.32,Premium,F,VS2,58.8,62.0,773,4.48,4.43,2.62
31768,0.32,Premium,F,VS2,59.7,62.0,773,4.43,4.38,2.63
31769,0.32,Very Good,F,VS2,63.3,57.0,773,4.38,4.34,2.76
31770,0.32,Ideal,F,VS2,63.0,57.0,773,4.37,4.33,2.74
31771,0.32,Ideal,F,VS2,,55.0,773,,,2.74
31772,0.42,Very Good,H,VS2,62.9,56.0,773,4.72,4.79,2.99
31773,0.42,Premium,F,SI1,60.8,58.0,773,4.83,4.87,2.95
31774,0.42,Very Good,E,SI1,62.8,59.0,773,4.74,4.78,2.99
31775,0.42,Very Good,E,SI1,62.5,55.0,773,4.8,4.83,3.01
31776,0.42,Very Good,F,SI1,62.7,55.0,773,4.8,4.83,3.02
31777,0.42,Very Good,F,SI1,62.9,57.0,773,4.73,4.77,2.99
31778,0.42,Ideal,F,SI1,62.0,57.0,773,4.81,4.83,2.99
31779,0.42,Ideal,E,SI1,62.6,57.0,773,4.81,4.84,3.02
31780,0.42,Premium,F,SI1,60.0,59.0,773,4.85,4.88,2.92
31781,0.42,Ideal,E,SI1,61.5,55.0,773,4.82,4.9,2.99
31782,0.42,Ideal,H,VS2,62.5,57.0,773,4.76,4.81,2.99
31783,0.42,Very Good,H,VS2,,57.0,773,4.76,4.8,2.97
31784,0.42,Ideal,E,SI1,61.3,57.0,773,4.79,4.81,2.94
31785,0.42,Very Good,E,SI1,62.3,58.0,773,4.76,4.81,2.98
31786,0.42,Premium,E,SI1,62.7,59.0,773,4.78,4.79,3.0
31787,0.42,Good,E,SI1,,56.0,773,4.74,4.82,3.03
31788,0.42,Premium,E,SI1,61.6,59.0,773,4.83,4.85,2.98
31789,0.42,Premium,F,SI1,61.8,58.0,773,4.81,4.84,2.98
31790,0.42,Ideal,E,SI1,62.3,57.0,773,4.76,4.8,2.98
31791,0.42,Ideal,F,SI1,60.9,55.0,773,4.84,4.88,2.96
31792,0.42,Very Good,E,SI1,62.7,57.0,773,4.77,4.83,3.01
31793,0.42,Premium,F,SI1,61.5,58.0,773,4.8,4.83,2.96
31794,0.42,Ideal,F,SI1,60.6,57.0,773,4.84,4.9,2.95
31795,0.42,Ideal,I,VS1,62.0,55.0,773,4.83,4.85,3.0
31796,0.36,Ideal,D,VS2,62.5,55.0,773,4.55,4.57,2.85
31797,0.43,Very Good,J,VVS2,63.6,56.0,774,4.78,4.85,3.06
31798,0.37,Very Good,G,VVS2,59.9,55.0,774,4.71,4.75,2.83
31799,0.37,Very Good,H,VVS1,61.9,55.0,774,4.6,4.66,2.86
31800,0.43,Very Good,G,SI1,58.9,60.0,774,4.94,4.97,2.92
31801,0.3,Very Good,G,IF,61.4,58.0,774,4.27,4.33,2.64
31802,0.31,Ideal,D,VS1,61.1,55.0,774,4.37,4.4,2.68
31803,0.31,Ideal,D,VS1,,53.0,774,4.36,4.4,2.71
31804,0.43,Ideal,F,VS1,61.9,56.0,774,4.84,4.85,3.0
31805,0.43,Very Good,D,SI1,61.0,57.0,774,4.85,4.88,2.97
31806,0.43,Good,D,SI1,63.8,55.0,774,4.79,4.8,3.06
31807,0.43,Ideal,D,SI1,62.5,55.0,774,4.8,4.83,3.01
31808,0.43,Good,D,SI1,63.4,55.0,774,4.78,4.84,3.05
31809,0.43,Premium,D,SI1,61.0,58.0,774,4.83,4.88,2.96
31810,0.43,Premium,D,SI1,61.2,60.0,774,4.8,4.84,2.95
31811,0.38,Very Good,G,VS2,62.5,56.0,775,4.59,4.63,2.88
31812,0.31,Ideal,F,VVS2,61.5,56.0,775,4.35,4.37,2.68
31813,0.36,Ideal,F,VS1,60.7,59.0,775,4.59,4.61,2.79
31814,0.3,Ideal,E,VS1,62.2,54.0,775,4.28,4.3,2.67
31815,0.3,Ideal,E,VS1,60.5,55.0,775,4.35,4.38,2.64
31816,0.41,Ideal,J,VS1,62.2,55.0,775,4.79,4.76,2.97
31817,0.41,Premium,F,SI2,59.0,58.0,775,4.89,4.87,2.88
31818,0.4,Good,D,SI2,64.0,56.0,775,4.7,4.64,2.99
31819,0.41,Premium,E,SI1,60.4,59.0,775,4.8,4.75,2.88
31820,0.34,Ideal,G,VVS2,61.1,57.0,775,4.48,4.52,2.75
31821,0.34,Premium,H,VVS1,61.2,60.0,775,4.46,4.5,2.74
31822,0.34,Very Good,G,VVS2,,59.0,775,,,2.74
31823,0.34,Ideal,G,VVS2,61.6,56.0,775,4.47,4.49,2.76
31824,0.34,Good,H,VVS1,63.2,58.0,775,4.41,4.45,2.8
31825,0.34,Very Good,H,VVS1,62.9,57.0,775,4.44,4.47,2.8
31826,0.34,Ideal,H,VVS1,,57.0,775,,,2.75
31827,0.34,Premium,G,VVS2,61.6,58.0,775,4.44,4.49,2.75
31828,0.34,Ideal,G,VVS2,62.1,55.0,775,4.44,4.48,2.77
31829,0.34,Ideal,G,VVS2,61.9,57.0,775,4.44,4.48,2.76
31830,0.34,Very Good,E,VVS2,62.7,59.0,775,4.41,4.43,2.77
31831,0.34,Very Good,G,VVS2,,59.0,775,,,2.76
31832,0.3,Good,E,VVS1,63.5,57.0,775,4.23,4.27,2.7
31833,0.34,Ideal,G,VVS2,62.6,54.0,775,4.44,4.47,2.79
31834,0.34,Very Good,G,VVS2,61.7,56.0,775,4.47,4.51,2.77
31835,0.34,Ideal,H,VVS1,62.0,54.0,775,4.46,4.48,2.77
31836,0.41,Premium,J,VVS1,62.2,59.0,775,4.71,4.75,2.94
31837,0.41,Ideal,J,VVS1,61.2,57.0,775,4.79,4.82,2.94
31838,0.41,Very Good,J,VVS1,60.1,58.0,775,4.79,4.83,2.89
31839,0.41,Ideal,J,VVS1,62.0,57.0,775,4.73,4.79,2.95
31840,0.34,Premium,H,VVS1,,59.0,775,4.48,4.52,2.75
31841,0.34,Premium,H,VVS1,61.5,60.0,775,4.45,4.49,2.75
31842,0.36,Ideal,G,VVS2,61.6,57.0,776,4.58,4.62,2.83
31843,0.36,Ideal,G,VVS2,62.3,56.0,776,4.55,4.57,2.84
31844,0.36,Ideal,D,VS2,62.0,54.0,776,4.6,4.62,2.86
31845,0.3,Ideal,F,VS2,60.9,56.0,776,4.35,4.32,2.64
31846,0.3,Good,G,VS1,,54.0,776,4.31,4.25,2.72
31847,0.3,Premium,G,VS1,62.2,59.0,776,4.28,4.24,2.65
31848,0.3,Ideal,F,VS2,61.6,57.0,776,4.33,4.3,2.66
31849,0.3,Ideal,H,VVS2,61.2,57.0,776,4.32,4.31,2.64
31850,0.3,Ideal,H,VVS2,61.3,57.0,776,4.33,4.31,2.65
31851,0.3,Ideal,H,VVS2,61.5,57.0,776,4.34,4.31,2.66
31852,0.3,Ideal,H,VVS2,61.7,54.0,776,4.34,4.31,2.67
31853,0.3,Ideal,H,VVS2,60.4,56.0,776,4.36,4.32,2.62
31854,0.3,Ideal,H,VVS2,61.1,55.0,776,4.36,4.32,2.65
31855,0.3,Premium,H,VVS2,60.6,58.0,776,4.35,4.33,2.63
31856,0.3,Ideal,H,VVS2,61.3,56.0,776,4.35,4.33,2.66
31857,0.3,Ideal,H,VVS2,61.5,56.0,776,4.35,4.33,2.67
31858,0.3,Premium,H,VVS2,60.8,58.0,776,4.37,4.34,2.65
31859,0.3,Premium,H,VVS2,62.1,52.0,776,4.31,4.29,2.67
31860,0.3,Premium,H,VVS2,60.8,60.0,776,4.33,4.29,2.62
31861,0.3,Premium,H,VVS2,61.0,61.0,776,4.32,4.3,2.63
31862,0.3,Ideal,H,VVS2,61.6,55.0,776,4.34,4.3,2.66
31863,0.3,Premium,H,VVS2,62.0,58.0,776,4.35,4.3,2.68
31864,0.3,Good,H,VVS2,63.6,56.0,776,4.29,4.26,2.72
31865,0.3,Premium,H,VVS2,62.4,58.0,776,4.3,4.26,2.67
31866,0.3,Premium,H,VVS2,61.5,58.0,776,4.3,4.28,2.64
31867,0.3,Premium,H,VVS2,62.9,57.0,776,4.31,4.28,2.7
31868,0.3,Ideal,H,VVS2,62.1,56.0,776,4.32,4.28,2.67
31869,0.3,Very Good,H,VVS2,63.1,60.0,776,4.28,4.24,2.69
31870,0.3,Good,H,VVS2,63.6,55.0,776,4.28,4.24,2.71
31871,0.3,Ideal,H,VVS2,62.6,55.0,776,4.28,4.25,2.67
31872,0.3,Very Good,H,VVS2,63.5,55.0,776,4.28,4.25,2.71
31873,0.3,Ideal,H,VVS2,62.2,57.0,776,4.29,4.26,2.66
31874,0.3,Very Good,H,VVS2,63.4,57.0,776,4.24,4.21,2.68
31875,0.3,Ideal,H,VVS2,62.8,57.0,776,4.25,4.22,2.66
31876,0.3,Premium,H,VVS2,63.0,56.0,776,4.28,4.23,2.68
31877,0.3,Good,H,VVS2,63.7,55.0,776,4.27,4.24,2.71
31878,0.3,Premium,G,VS1,59.6,59.0,776,4.38,4.34,2.6
31879,0.3,Ideal,G,VS1,59.9,56.0,776,4.41,4.37,2.63
31880,0.3,Premium,G,VS1,61.8,59.0,776,4.37,4.34,2.69
31881,0.3,Premium,G,VS1,61.4,58.0,776,4.35,4.32,2.66
31882,0.3,Premium,G,VS1,60.3,62.0,776,4.33,4.3,2.6
31883,0.3,Premium,G,VS1,61.4,60.0,776,4.33,4.3,2.65
31884,0.3,Ideal,G,VS1,62.0,54.0,776,4.35,4.3,2.68
31885,0.3,Ideal,G,VS1,61.8,55.0,776,4.33,4.31,2.67
31886,0.3,Ideal,G,VS1,61.4,55.0,776,4.36,4.31,2.66
31887,0.3,Ideal,G,VS1,61.9,56.0,776,4.34,4.29,2.67
31888,0.3,Ideal,G,VS1,61.7,57.0,776,4.32,4.3,2.66
31889,0.3,Premium,G,VS1,61.9,59.0,776,4.32,4.3,2.67
31890,0.3,Premium,G,VS1,60.0,60.0,776,4.33,4.3,2.59
31891,0.3,Premium,G,VS1,61.8,60.0,776,4.32,4.29,2.66
31892,0.3,Ideal,G,VS1,62.5,57.0,776,4.32,4.29,2.69
31893,0.3,Premium,G,VS1,61.3,58.0,776,4.33,4.29,2.64
31894,0.3,Premium,G,VS1,61.7,56.0,776,4.33,4.29,2.66
31895,0.3,Ideal,G,VS1,61.4,57.0,776,4.34,4.29,2.65
31896,0.3,Premium,G,VS1,62.3,59.0,776,4.3,4.27,2.67
31897,0.3,Good,G,VS1,63.6,55.0,776,4.31,4.27,2.73
31898,0.3,Premium,G,VS1,62.9,58.0,776,4.32,4.27,2.7
31899,0.3,Ideal,G,VS1,62.2,55.0,776,4.31,4.28,2.67
31900,0.3,Premium,G,VS1,62.2,59.0,776,4.31,4.28,2.67
31901,0.3,Ideal,G,VS1,62.9,57.0,776,4.31,4.28,2.7
31902,0.3,Premium,G,VS1,61.2,59.0,776,4.32,4.28,2.63
31903,0.3,Premium,G,VS1,61.9,59.0,776,4.32,4.28,2.66
31904,0.3,Ideal,G,VS1,61.5,56.0,776,4.34,4.28,2.65
31905,0.3,Ideal,G,VS1,61.8,54.0,776,4.32,4.29,2.66
31906,0.3,Ideal,G,VS1,62.6,57.0,776,4.29,4.27,2.68
31907,0.3,Premium,G,VS1,62.9,60.0,776,4.29,4.26,2.69
31908,0.3,Good,G,VS1,63.6,55.0,776,4.29,4.26,2.72
31909,0.3,Very Good,G,VS1,63.3,56.0,776,4.3,4.26,2.71
31910,0.3,Premium,G,VS1,62.8,58.0,776,4.28,4.26,2.68
31911,0.3,Premium,G,VS1,62.5,55.0,776,4.32,4.25,2.68
31912,0.3,Premium,G,VS1,62.1,60.0,776,4.3,4.24,2.65
31913,0.3,Very Good,G,VS1,63.1,59.0,776,4.27,4.25,2.69
31914,0.3,Good,G,VS1,63.8,55.0,776,4.28,4.25,2.72
31915,0.3,Ideal,G,VS1,62.8,57.0,776,4.29,4.25,2.68
31916,0.3,Very Good,G,VS1,63.1,56.0,776,4.26,4.24,2.68
31917,0.3,Very Good,G,VS1,,58.0,776,,,2.69
31918,0.3,Premium,G,VS1,62.8,59.0,776,4.27,4.23,2.67
31919,0.3,Premium,G,VS1,62.0,60.0,776,4.28,4.23,2.64
31920,0.3,Ideal,G,VS1,62.8,57.0,776,4.26,4.24,2.67
31921,0.3,Very Good,G,VS1,63.4,58.0,776,4.25,4.23,2.69
31922,0.3,Good,G,VS1,63.6,57.0,776,4.26,4.23,2.7
31923,0.3,Premium,G,VS1,62.9,60.0,776,4.22,4.18,2.64
31924,0.3,Premium,G,VS1,,58.0,776,,4.22,2.64
31925,0.3,Ideal,F,VS2,62.0,55.0,776,4.33,4.31,2.68
31926,0.3,Ideal,F,VS2,62.0,54.0,776,4.34,4.31,2.68
31927,0.3,Ideal,F,VS2,60.7,56.0,776,4.34,4.32,2.63
31928,0.3,Premium,F,VS2,60.7,58.0,776,4.35,4.32,2.63
31929,0.3,Ideal,F,VS2,61.4,57.0,776,4.36,4.34,2.67
31930,0.3,Ideal,F,VS2,60.4,56.0,776,4.37,4.34,2.63
31931,0.3,Premium,F,VS2,60.6,60.0,776,4.39,4.36,2.65
31932,0.3,Ideal,F,VS2,61.8,57.0,776,4.33,4.31,2.67
31933,0.3,Ideal,F,VS2,62.3,57.0,776,4.33,4.3,2.69
31934,0.3,Ideal,F,VS2,61.9,55.0,776,4.32,4.31,2.67
31935,0.3,Premium,F,VS2,60.4,58.0,776,4.33,4.31,2.61
31936,0.3,Ideal,F,VS2,61.1,56.0,776,4.33,4.31,2.64
31937,0.3,Ideal,F,VS2,61.3,55.0,776,4.32,4.3,2.64
31938,0.3,Ideal,F,VS2,62.9,57.0,776,4.33,4.29,2.71
31939,0.3,Ideal,F,VS2,60.7,57.0,776,4.34,4.29,2.62
31940,0.3,Premium,F,VS2,61.4,60.0,776,4.34,4.29,2.65
31941,0.3,Ideal,F,VS2,61.8,56.0,776,4.31,4.3,2.66
31942,0.3,Premium,F,VS2,62.5,58.0,776,4.32,4.29,2.69
31943,0.3,Ideal,F,VS2,61.6,57.0,776,4.32,4.28,2.65
31944,0.3,Premium,F,VS2,61.6,58.0,776,4.31,4.29,2.65
31945,0.3,Ideal,F,VS2,62.8,56.0,776,4.31,4.29,2.7
31946,0.28,Very Good,D,VS1,62.2,61.0,452,4.13,4.16,2.58
31947,0.3,Premium,G,SI2,62.7,55.0,452,4.29,4.26,2.68
31948,0.31,Ideal,I,VS2,62.1,54.0,452,4.35,4.38,2.71
31949,0.31,Ideal,I,VS2,61.6,57.0,452,4.36,4.4,2.7
31950,0.31,Ideal,I,VS2,61.6,55.0,452,4.37,4.4,2.7
31951,0.31,Ideal,I,VS2,61.4,55.0,452,4.35,4.41,2.69
31952,0.31,Ideal,I,VS2,,57.0,452,,,2.67
31953,0.31,Ideal,I,VS2,62.0,54.0,452,4.37,4.4,2.72
31954,0.31,Ideal,I,VS2,62.3,54.0,452,4.37,4.4,2.73
31955,0.31,Ideal,I,VS2,61.6,55.0,452,4.38,4.42,2.71
31956,0.25,Ideal,D,SI1,61.5,55.0,452,4.09,4.14,2.52
31957,0.23,Good,D,VVS2,61.8,65.0,452,3.9,3.93,2.42
31958,0.43,Premium,H,I1,62.0,59.0,452,4.78,4.83,2.98
31959,0.26,Very Good,E,VS2,62.1,56.0,452,4.11,4.13,2.56
31960,0.26,Ideal,F,VS1,60.9,57.0,452,4.11,4.13,2.51
31961,0.26,Very Good,E,VS2,60.4,58.0,452,4.15,4.19,2.52
31962,0.26,Ideal,D,VS1,62.0,55.0,452,4.1,4.12,2.55
31963,0.26,Premium,F,VS1,59.5,58.0,452,4.18,4.22,2.5
31964,0.26,Premium,E,VS1,60.1,60.0,452,4.1,4.15,2.48
31965,0.26,Ideal,F,VS1,62.3,56.0,452,4.08,4.1,2.55
31966,0.26,Ideal,E,VS1,61.8,55.0,452,4.09,4.13,2.54
31967,0.26,Premium,E,VS1,61.9,58.0,452,4.1,4.11,2.54
31968,0.3,Very Good,I,VS2,60.5,55.0,453,4.34,4.37,2.63
31969,0.26,Very Good,E,VS2,,58.0,453,4.18,4.2,2.48
31970,0.26,Very Good,E,VS2,63.2,56.0,453,4.06,4.1,2.58
31971,0.26,Very Good,F,VS2,58.7,59.0,453,4.14,4.27,2.47
31972,0.26,Very Good,F,VS2,59.0,59.0,453,4.19,4.25,2.49
31973,0.26,Very Good,F,VS2,62.4,58.0,453,4.06,4.08,2.54
31974,0.26,Very Good,F,VS2,,59.0,453,,,2.55
31975,0.26,Very Good,F,VS1,59.5,58.0,453,4.18,4.23,2.5
31976,0.3,Premium,F,VS2,61.1,59.0,776,4.32,4.29,2.63
31977,0.3,Premium,F,VS2,62.2,58.0,776,4.31,4.28,2.67
31978,0.3,Ideal,F,VS2,62.5,55.0,776,4.31,4.27,2.68
31979,0.3,Ideal,F,VS2,62.7,57.0,776,4.31,4.27,2.69
31980,0.3,Ideal,F,VS2,62.8,55.0,776,4.33,4.27,2.7
31981,0.3,Premium,F,VS2,61.4,60.0,776,4.3,4.27,2.63
31982,0.3,Premium,F,VS2,61.5,60.0,776,4.29,4.26,2.63
31983,0.3,Ideal,F,VS2,62.9,57.0,776,4.29,4.26,2.69
31984,0.3,Ideal,F,VS2,62.1,55.0,776,4.31,4.26,2.66
31985,0.3,Ideal,F,VS2,62.9,57.0,776,4.29,4.27,2.69
31986,0.3,Premium,F,VS2,62.5,58.0,776,4.28,4.26,2.67
31987,0.3,Premium,F,VS2,62.2,60.0,776,4.27,4.22,2.64
31988,0.3,Premium,F,VS2,62.8,58.0,776,4.29,4.24,2.68
31989,0.3,Premium,F,VS2,62.8,58.0,776,4.28,4.25,2.68
31990,0.3,Premium,F,VS2,62.7,58.0,776,4.3,4.25,2.68
31991,0.3,Fair,F,VS2,65.4,55.0,776,4.25,4.22,2.77
31992,0.3,Ideal,G,VS1,61.5,57.0,776,4.34,4.31,2.66
31993,0.3,Premium,G,VS1,61.7,60.0,776,4.28,4.24,2.63
31994,0.3,Ideal,G,VS1,62.3,56.0,776,4.32,4.29,2.68
31995,0.3,Ideal,F,VVS1,,57.0,776,4.3,4.32,2.67
31996,0.28,Very Good,D,VVS2,62.2,52.0,777,4.21,4.25,2.63
31997,0.42,Very Good,I,VS1,62.1,57.0,777,4.78,4.8,2.98
31998,0.26,Ideal,D,VVS2,61.4,55.0,777,4.1,4.17,2.54
31999,0.35,Ideal,D,VS2,62.1,54.0,777,4.54,4.58,2.83
32000,0.42,Ideal,G,SI1,62.2,53.0,777,4.85,4.86,3.02
32001,0.41,Ideal,J,IF,62.1,54.0,777,4.78,4.81,2.98
32002,0.44,Good,D,SI1,58.8,62.0,777,4.97,5.0,2.93
32003,0.37,Ideal,E,SI1,61.4,56.0,777,4.65,4.6,2.84
32004,0.31,Ideal,D,VVS2,60.9,57.0,777,4.38,4.42,2.68
32005,0.31,Very Good,F,VVS1,59.2,62.0,777,4.34,4.41,2.59
32006,0.31,Ideal,D,VVS2,61.9,55.0,777,4.36,4.39,2.71
32007,0.31,Ideal,D,VVS2,60.1,56.0,777,4.43,4.46,2.67
32008,0.3,Ideal,D,VS2,61.8,55.0,778,4.35,4.32,2.68
32009,0.3,Ideal,D,VS2,59.5,56.0,778,4.41,4.37,2.61
32010,0.3,Ideal,D,VS2,61.0,55.0,778,4.38,4.34,2.66
32011,0.38,Premium,J,VVS2,60.5,59.0,778,4.72,4.69,2.84
32012,0.42,Premium,E,SI2,61.8,61.0,778,4.84,4.8,2.98
32013,0.32,Very Good,F,VVS2,62.5,55.0,778,4.39,4.42,2.75
32014,0.32,Very Good,F,VVS2,62.3,57.0,778,4.38,4.41,2.73
32015,0.31,Very Good,G,VVS1,58.8,59.0,778,4.44,4.47,2.62
32016,0.33,Very Good,D,VS2,60.0,62.0,778,4.47,4.49,2.69
32017,0.41,Very Good,H,SI1,58.1,61.0,778,4.91,4.97,2.87
32018,0.31,Very Good,H,IF,61.3,55.0,778,4.37,4.4,2.69
32019,0.31,Ideal,H,VVS2,61.3,56.0,778,4.37,4.4,2.69
32020,0.31,Ideal,G,VVS1,,53.0,778,4.37,4.42,2.74
32021,0.31,Ideal,G,VVS1,61.6,54.0,778,4.36,4.38,2.69
32022,0.43,Ideal,H,VS2,62.3,54.0,778,4.85,4.88,3.03
32023,0.38,Ideal,G,VS2,61.2,55.0,778,4.69,4.72,2.88
32024,0.35,Ideal,I,IF,62.7,55.0,778,4.51,4.55,2.84
32025,0.38,Premium,I,VS1,60.1,60.0,778,4.72,4.66,2.82
32026,0.39,Premium,E,SI2,60.7,62.0,778,4.74,4.72,2.87
32027,0.3,Ideal,E,VS1,62.5,56.0,778,4.3,4.28,2.68
32028,0.44,Premium,E,SI1,62.3,58.0,778,4.85,4.88,3.03
32029,0.31,Very Good,F,VVS1,59.4,57.0,779,4.39,4.43,2.62
32030,0.32,Ideal,E,VVS2,61.3,57.0,779,4.39,4.42,2.7
32031,0.32,Ideal,E,VVS2,62.1,53.0,779,4.41,4.44,2.75
32032,0.32,Ideal,E,VVS2,60.4,59.0,779,4.45,4.49,2.7
32033,0.3,Ideal,E,VVS2,62.2,54.4,779,4.3,4.32,2.68
32034,0.3,Ideal,E,VVS2,61.7,53.8,779,4.31,4.34,2.67
32035,0.3,Ideal,E,VVS2,62.3,54.1,779,4.28,4.34,2.69
32036,0.32,Ideal,E,VVS2,61.3,54.0,779,4.42,4.45,2.72
32037,0.31,Ideal,D,VVS2,61.9,56.0,779,4.32,4.37,2.69
32038,0.32,Ideal,G,VVS1,60.3,58.0,779,4.44,4.48,2.69
32039,0.32,Ideal,G,VVS1,61.7,56.0,779,4.39,4.42,2.72
32040,0.31,Ideal,F,VVS1,60.4,59.0,779,4.35,4.43,2.65
32041,0.31,Good,F,VS1,63.9,55.0,779,4.3,4.27,2.74
32042,0.37,Very Good,E,VVS2,61.2,55.0,779,4.63,4.68,2.85
32043,0.41,Very Good,D,VS2,62.8,58.0,779,4.73,4.76,2.98
32044,0.36,Very Good,D,VS2,62.4,58.0,780,4.48,4.53,2.81
32045,0.43,Ideal,I,VS2,62.1,57.0,780,4.83,4.86,3.01
32046,0.34,Ideal,D,VS1,61.4,57.0,780,4.49,4.54,2.77
32047,0.32,Ideal,D,VS1,60.3,57.0,780,4.42,4.44,2.67
32048,0.35,Ideal,D,SI1,61.5,56.0,780,4.54,4.57,2.8
32049,0.35,Ideal,D,SI1,61.1,56.0,780,4.55,4.59,2.79
32050,0.3,Good,F,IF,64.3,53.0,780,4.22,4.27,2.73
32051,0.28,Premium,E,VVS2,58.7,60.0,780,4.34,4.31,2.54
32052,0.28,Ideal,D,VVS1,61.7,57.0,780,4.23,4.2,2.6
32053,0.33,Premium,I,VVS1,61.9,60.0,780,4.44,4.41,2.74
